Cus.ID,Date,Cus. Location,Age,Gender,Mobile Name,Sell Price,Does he/she Come from Facebook Page?,Does he/she Followed Our Page?,Did he/she buy any mobile before?,Did he/she hear of our shop before?
842,25-06-2024,Outside Rangamati,37,M,iQOO Z7 5G 6/128,18826.0,Yes,Yes,No,Yes
843,25-06-2024,Inside Rangamati,30,F,iQOO Z7 5G 6/128,25892.0,No,Yes,No,Yes
844,25-06-2024,Rangamati Sadar,45,M,iPhone 16 Pro 256GB,68626.0,No,No,No,No
845,25-06-2024,Rangamati Sadar,21,M,Note 11S 6/128,13340.0,No,No,No,Yes
846,25-06-2024,Inside Rangamati,36,F,Note 11S 6/128,18034.0,No,Yes,No,Yes
847,25-06-2024,Inside Rangamati,46,F,Moto G85 5G 8/128,18820.0,No,No,Yes,Yes
848,25-06-2024,Outside Rangamati,28,M,Vivo T3x 5G 8/128,25978.0,Yes,No,No,Yes
849,25-06-2024,Rangamati Sadar,24,F,Note 11S 6/128,18169.0,No,Yes,No,No
850,25-06-2024,Inside Rangamati,19,M,iQOO Z7 5G 6/128,24120.0,No,No,Yes,No
851,25-06-2024,Rangamati Sadar,19,F,Vivo Y200 5G 6/128,26854.0,No,Yes,No,Yes
852,25-06-2024,Outside Rangamati,18,F,Pixel 7a 8/128,23342.0,No,No,No,No
853,25-06-2024,Rangamati Sadar,48,F,Pixel 7a 8/128,44619.0,No,Yes,No,Yes
854,25-06-2024,Inside Rangamati,46,F,Redmi Note 12 Pro 8/128,25291.0,Yes,Yes,No,Yes
855,25-06-2024,Outside Rangamati,49,M,Galaxy M35 5G 8/128,26210.0,No,No,No,No
856,25-06-2024,Outside Rangamati,41,F,iQOO Neo 9 Pro 5G 12/256,15496.0,Yes,No,Yes,Yes
857,25-06-2024,Inside Rangamati,20,F,Note 11S 6/128,22132.0,No,No,Yes,No
858,25-06-2024,Rangamati Sadar,35,M,Galaxy M35 5G 8/128,15604.0,Yes,Yes,No,No
859,25-06-2024,Rangamati Sadar,35,M,Galaxy A55 5G 8/128,14750.0,No,No,No,Yes
860,25-06-2024,Rangamati Sadar,44,F,iPhone 16 Pro 256GB,47167.0,Yes,No,No,Yes
861,25-06-2024,Rangamati Sadar,21,M,Pixel 7a 8/128,21195.0,No,No,No,Yes
862,25-06-2024,Rangamati Sadar,38,M,Pixel 7a 8/128,13721.0,No,No,Yes,No
863,25-06-2024,Rangamati Sadar,28,M,Narzo N53 4/64,13110.0,Yes,Yes,No,Yes
864,25-06-2024,Rangamati Sadar,31,M,Note 11S 6/128,19500.0,No,Yes,No,Yes
865,25-06-2024,Rangamati Sadar,30,M,Pixel 7a 8/128,24167.0,No,Yes,No,No
866,25-06-2024,Outside Rangamati,46,M,Pixel 7a 8/128,25943.0,No,No,No,Yes
867,26-06-2024,Rangamati Sadar,42,F,iQOO Z7 5G 6/128,19155.0,Yes,No,Yes,Yes
868,26-06-2024,Outside Rangamati,19,M,Pixel 8 Pro 12/256,13967.0,Yes,Yes,No,Yes
869,26-06-2024,Outside Rangamati,35,M,Galaxy S24 Ultra 12/256,49458.0,No,No,No,No
870,26-06-2024,Outside Rangamati,20,M,Galaxy S24 Ultra 12/256,12988.0,No,No,No,Yes
871,26-06-2024,Rangamati Sadar,24,F,Note 14 Pro 5G 8/256,14348.0,No,No,No,No
872,26-06-2024,Rangamati Sadar,50,F,Pixel 7a 8/128,26973.0,No,Yes,No,Yes
873,26-06-2024,Rangamati Sadar,20,M,iPhone 16 Pro Max 1TB,68686.0,No,No,No,Yes
874,26-06-2024,Inside Rangamati,33,M,Narzo N53 4/64,26644.0,No,No,No,No
875,26-06-2024,Rangamati Sadar,18,M,Narzo N53 4/64,13030.0,No,No,No,Yes
876,26-06-2024,Inside Rangamati,42,M,Moto G85 5G 8/128,24819.0,No,No,Yes,Yes
877,26-06-2024,Rangamati Sadar,27,F,Redmi Note 12 Pro 8/128,26669.0,No,No,No,Yes
878,26-06-2024,Inside Rangamati,31,F,Note 14 Pro 5G 8/256,36583.0,No,No,No,No
879,26-06-2024,Rangamati Sadar,31,M,Pixel 7a 8/128,16941.0,No,Yes,No,Yes
880,26-06-2024,Rangamati Sadar,47,M,Galaxy S24 Ultra 12/256,24962.0,Yes,Yes,No,Yes
881,26-06-2024,Inside Rangamati,41,F,Galaxy S24 Ultra 12/256,16935.0,No,No,No,Yes
882,26-06-2024,Outside Rangamati,49,F,Vivo T3x 5G 8/128,17421.0,No,Yes,Yes,Yes
883,26-06-2024,Inside Rangamati,31,M,Galaxy M35 5G 8/128,21669.0,Yes,No,Yes,Yes
884,26-06-2024,Rangamati Sadar,30,M,Galaxy S24 Ultra 12/256,22137.0,Yes,Yes,No,No
885,26-06-2024,Inside Rangamati,35,M,Galaxy S24 Ultra 12/256,18761.0,Yes,Yes,No,Yes
886,26-06-2024,Rangamati Sadar,47,F,Vivo Y200 5G 6/128,21004.0,No,No,Yes,Yes
887,26-06-2024,Outside Rangamati,50,M,Galaxy S24 Ultra 12/256,19998.0,Yes,No,No,Yes
888,26-06-2024,Rangamati Sadar,39,M,Moto G85 5G 8/128,17976.0,No,No,No,No
889,26-06-2024,Outside Rangamati,40,M,Redmi Note 12 Pro 8/128,27531.0,No,No,No,Yes
890,26-06-2024,Inside Rangamati,50,F,iQOO Z7 5G 6/128,15055.0,No,No,No,Yes
891,26-06-2024,Outside Rangamati,25,F,iPhone 16 Pro 256GB,22633.0,Yes,No,No,No
892,26-06-2024,Outside Rangamati,21,M,iQOO Neo 9 Pro 5G 12/256,19571.0,Yes,No,No,No
893,26-06-2024,Inside Rangamati,34,F,Narzo N53 4/64,16824.0,No,Yes,Yes,Yes
894,26-06-2024,Outside Rangamati,34,M,Galaxy A55 5G 8/128,20971.0,Yes,No,No,Yes
895,26-06-2024,Outside Rangamati,40,F,Galaxy M35 5G 8/128,26572.0,No,Yes,No,Yes
896,26-06-2024,Rangamati Sadar,22,M,Galaxy S24 Ultra 12/256,23032.0,No,No,No,Yes
897,26-06-2024,Outside Rangamati,21,M,Vivo Y200 5G 6/128,19241.0,No,Yes,No,Yes
898,26-06-2024,Inside Rangamati,30,M,Galaxy M35 5G 8/128,21761.0,No,Yes,No,No
899,26-06-2024,Outside Rangamati,30,F,iPhone 16 Pro Max 1TB,19574.0,No,No,No,No
900,26-06-2024,Inside Rangamati,30,F,Narzo N53 4/64,18024.0,Yes,Yes,No,No
901,27-06-2024,Inside Rangamati,33,M,Note 14 Pro 5G 8/256,36845.0,No,No,No,Yes
902,27-06-2024,Outside Rangamati,29,M,Note 14 Pro 5G 8/256,24873.0,No,No,Yes,No
903,27-06-2024,Inside Rangamati,40,F,Redmi Note 12 Pro 8/128,21339.0,No,No,No,Yes
904,27-06-2024,Inside Rangamati,19,M,Galaxy M35 5G 8/128,25744.0,No,Yes,No,Yes
905,27-06-2024,Inside Rangamati,38,M,Redmi Note 12 Pro 8/128,26747.0,No,No,Yes,Yes
906,27-06-2024,Outside Rangamati,31,F,Moto G85 5G 8/128,26534.0,No,No,No,Yes
907,27-06-2024,Outside Rangamati,20,F,Redmi Note 12 Pro 8/128,18201.0,No,Yes,No,No
908,27-06-2024,Inside Rangamati,48,F,Pixel 8 Pro 12/256,12796.0,No,Yes,Yes,No
909,27-06-2024,Rangamati Sadar,48,F,Pixel 8 Pro 12/256,21682.0,No,No,Yes,No
910,27-06-2024,Inside Rangamati,47,F,Narzo N53 4/64,14610.0,No,No,No,Yes
911,27-06-2024,Outside Rangamati,48,M,Narzo N53 4/64,22211.0,Yes,Yes,Yes,No
912,27-06-2024,Inside Rangamati,49,M,iQOO Neo 9 Pro 5G 12/256,19861.0,No,No,No,No
913,27-06-2024,Rangamati Sadar,43,F,Galaxy A55 5G 8/128,24059.0,No,No,No,No
914,27-06-2024,Outside Rangamati,42,M,Pixel 7a 8/128,22270.0,No,Yes,Yes,Yes
915,27-06-2024,Outside Rangamati,47,M,iQOO Neo 9 Pro 5G 12/256,23106.0,Yes,No,No,Yes
916,27-06-2024,Inside Rangamati,50,M,Galaxy M35 5G 8/128,21864.0,Yes,No,Yes,Yes
917,27-06-2024,Outside Rangamati,36,M,Galaxy M35 5G 8/128,12718.0,No,Yes,No,Yes
918,27-06-2024,Inside Rangamati,25,M,iQOO Neo 9 Pro 5G 12/256,16055.0,No,No,No,No
919,27-06-2024,Inside Rangamati,20,F,iQOO Z7 5G 6/128,25712.0,Yes,Yes,No,No
920,27-06-2024,Inside Rangamati,48,M,iPhone 16 Pro Max 1TB,14371.0,Yes,No,No,Yes
921,27-06-2024,Rangamati Sadar,22,M,R-70 Turbo 5G 6/128,26147.0,No,Yes,No,No
922,28-06-2024,Rangamati Sadar,21,F,R-70 Turbo 5G 6/128,22864.0,Yes,Yes,No,Yes
923,28-06-2024,Inside Rangamati,20,F,Redmi Note 12 Pro 8/128,16399.0,No,No,No,No
924,28-06-2024,Inside Rangamati,18,M,iPhone 16 Pro Max 1TB,73214.0,Yes,No,No,Yes
925,28-06-2024,Rangamati Sadar,27,M,Pixel 7a 8/128,15151.0,No,Yes,No,No
926,28-06-2024,Outside Rangamati,20,F,Pixel 7a 8/128,20876.0,Yes,No,No,Yes
927,28-06-2024,Inside Rangamati,43,M,iQOO Z7 5G 6/128,21967.0,No,Yes,No,No
928,28-06-2024,Outside Rangamati,32,F,Note 11S 6/128,14339.0,No,No,No,Yes
929,28-06-2024,Rangamati Sadar,42,F,Pixel 7a 8/128,21690.0,No,Yes,No,Yes
930,28-06-2024,Outside Rangamati,31,F,iQOO Z7 5G 6/128,20325.0,No,No,No,Yes
931,28-06-2024,Outside Rangamati,22,M,Galaxy S24 Ultra 12/256,74975.0,No,No,Yes,Yes
932,28-06-2024,Rangamati Sadar,40,F,Vivo T3x 5G 8/128,25885.0,Yes,Yes,No,Yes
933,28-06-2024,Outside Rangamati,43,F,iPhone 16 Pro 256GB,54092.0,No,No,Yes,Yes
934,28-06-2024,Rangamati Sadar,50,F,Redmi Note 12 Pro 8/128,21030.0,No,Yes,Yes,Yes
935,28-06-2024,Rangamati Sadar,27,F,Note 14 Pro 5G 8/256,16746.0,No,Yes,No,No
936,28-06-2024,Rangamati Sadar,23,F,Galaxy M35 5G 8/128,26328.0,No,No,Yes,Yes
937,28-06-2024,Rangamati Sadar,31,M,Narzo N53 4/64,23126.0,No,Yes,No,No
938,28-06-2024,Rangamati Sadar,27,F,iPhone 16 Pro Max 1TB,45707.0,No,No,No,No
939,28-06-2024,Inside Rangamati,45,M,iPhone 16 Pro 256GB,38028.0,No,No,No,No
940,28-06-2024,Rangamati Sadar,34,M,iPhone 16 Pro Max 1TB,14488.0,No,No,No,Yes
941,28-06-2024,Inside Rangamati,40,M,Redmi Note 12 Pro 8/128,13722.0,No,No,No,Yes
942,28-06-2024,Outside Rangamati,45,F,Redmi Note 12 Pro 8/128,27869.0,No,No,Yes,Yes
943,28-06-2024,Inside Rangamati,41,F,Pixel 7a 8/128,21504.0,No,Yes,No,No
944,28-06-2024,Rangamati Sadar,32,F,Narzo N53 4/64,15140.0,No,Yes,No,No
945,28-06-2024,Rangamati Sadar,20,M,Redmi Note 12 Pro 8/128,23594.0,No,Yes,Yes,Yes
946,28-06-2024,Inside Rangamati,44,M,Note 11S 6/128,18016.0,No,No,Yes,Yes
947,28-06-2024,Inside Rangamati,31,M,Moto G85 5G 8/128,26114.0,Yes,Yes,No,No
948,29-06-2024,Rangamati Sadar,30,F,Vivo Y200 5G 6/128,16330.0,No,Yes,No,Yes
949,29-06-2024,Outside Rangamati,32,M,Moto G85 5G 8/128,26540.0,No,Yes,Yes,Yes
950,29-06-2024,Rangamati Sadar,25,F,Galaxy M35 5G 8/128,12914.0,Yes,No,No,No
951,29-06-2024,Inside Rangamati,25,M,Pixel 8 Pro 12/256,20984.0,No,No,No,No
952,29-06-2024,Rangamati Sadar,37,F,Pixel 8 Pro 12/256,13792.0,Yes,No,No,No
953,29-06-2024,Rangamati Sadar,26,M,iQOO Neo 9 Pro 5G 12/256,16448.0,No,No,No,Yes
954,29-06-2024,Rangamati Sadar,27,F,R-70 Turbo 5G 6/128,20382.0,No,No,No,No
955,29-06-2024,Inside Rangamati,22,F,Pixel 7a 8/128,44674.0,Yes,No,No,Yes
956,29-06-2024,Inside Rangamati,40,M,Pixel 8 Pro 12/256,47931.0,No,No,Yes,No
957,29-06-2024,Inside Rangamati,44,F,Pixel 7a 8/128,20165.0,Yes,Yes,No,Yes
958,29-06-2024,Outside Rangamati,45,M,Galaxy M35 5G 8/128,16452.0,No,Yes,No,No
959,29-06-2024,Inside Rangamati,44,F,Galaxy M35 5G 8/128,26409.0,No,Yes,Yes,Yes
960,29-06-2024,Inside Rangamati,34,F,iQOO Neo 9 Pro 5G 12/256,23105.0,Yes,No,Yes,No
961,29-06-2024,Inside Rangamati,47,M,Note 11S 6/128,18532.0,No,Yes,Yes,No
962,29-06-2024,Rangamati Sadar,43,M,Note 11S 6/128,18276.0,Yes,No,No,Yes
963,29-06-2024,Rangamati Sadar,35,F,Galaxy M35 5G 8/128,25045.0,No,Yes,No,Yes
964,29-06-2024,Outside Rangamati,50,M,Vivo Y200 5G 6/128,21682.0,No,No,No,Yes
965,29-06-2024,Rangamati Sadar,19,F,Galaxy M35 5G 8/128,16679.0,Yes,Yes,No,Yes
966,29-06-2024,Rangamati Sadar,27,F,Note 11S 6/128,20213.0,No,Yes,No,Yes
967,29-06-2024,Inside Rangamati,50,M,Pixel 7a 8/128,26478.0,No,Yes,Yes,Yes
968,29-06-2024,Rangamati Sadar,30,F,iPhone 16 Pro 256GB,13973.0,No,No,No,Yes
969,29-06-2024,Rangamati Sadar,45,F,Moto G85 5G 8/128,26231.0,Yes,Yes,No,Yes
970,29-06-2024,Outside Rangamati,22,M,Vivo Y200 5G 6/128,23833.0,No,No,No,No
971,29-06-2024,Rangamati Sadar,41,M,iPhone 16 Pro 256GB,22527.0,Yes,No,No,Yes
972,29-06-2024,Rangamati Sadar,18,F,Galaxy S24 Ultra 12/256,16699.0,No,No,No,No
973,29-06-2024,Outside Rangamati,37,M,iPhone 16 Pro Max 1TB,45555.0,Yes,No,No,No
974,29-06-2024,Rangamati Sadar,38,F,Note 14 Pro 5G 8/256,13081.0,Yes,Yes,Yes,Yes
975,29-06-2024,Outside Rangamati,41,F,Moto G85 5G 8/128,26165.0,No,No,No,No
976,29-06-2024,Inside Rangamati,46,F,Vivo Y200 5G 6/128,14185.0,No,Yes,Yes,No
977,29-06-2024,Outside Rangamati,37,M,iQOO Neo 9 Pro 5G 12/256,17185.0,Yes,No,Yes,No
978,29-06-2024,Rangamati Sadar,46,M,Moto G85 5G 8/128,23863.0,Yes,Yes,Yes,Yes
979,29-06-2024,Inside Rangamati,29,M,Pixel 8 Pro 12/256,43947.0,No,No,No,Yes
980,29-06-2024,Rangamati Sadar,34,F,iPhone 16 Pro 256GB,14675.0,No,No,No,Yes
981,29-06-2024,Inside Rangamati,25,M,Pixel 8 Pro 12/256,17449.0,No,No,No,Yes
982,29-06-2024,Inside Rangamati,42,F,Pixel 8 Pro 12/256,26332.0,Yes,Yes,No,Yes
983,29-06-2024,Outside Rangamati,19,M,Galaxy M35 5G 8/128,13933.0,No,No,No,Yes
984,29-06-2024,Rangamati Sadar,19,M,Galaxy M35 5G 8/128,199567.0,Yes,No,No,Yes
985,29-06-2024,Outside Rangamati,48,M,Galaxy A55 5G 8/128,12734.0,No,No,No,Yes
986,29-06-2024,Rangamati Sadar,36,F,Galaxy A55 5G 8/128,39314.0,No,No,Yes,Yes
987,29-06-2024,Rangamati Sadar,25,F,Pixel 8 Pro 12/256,111424.0,No,Yes,No,Yes
988,30-06-2024,Inside Rangamati,42,M,iPhone 16 Pro 256GB,68842.0,No,No,Yes,Yes
989,30-06-2024,Rangamati Sadar,36,F,iPhone 16 Pro 256GB,70884.0,Yes,No,No,Yes
990,30-06-2024,Rangamati Sadar,37,F,Redmi Note 12 Pro 8/128,21163.0,Yes,Yes,No,No
991,30-06-2024,Inside Rangamati,28,F,Galaxy S24 Ultra 12/256,21418.0,Yes,No,No,Yes
992,30-06-2024,Inside Rangamati,26,M,Narzo N53 4/64,26140.0,No,No,No,No
993,30-06-2024,Outside Rangamati,47,F,Note 14 Pro 5G 8/256,13170.0,No,Yes,Yes,No
994,30-06-2024,Outside Rangamati,43,M,iQOO Z7 5G 6/128,23182.0,Yes,No,Yes,No
995,30-06-2024,Outside Rangamati,32,F,Narzo N53 4/64,25694.0,No,No,Yes,No
996,30-06-2024,Rangamati Sadar,36,F,iPhone 16 Pro 256GB,20881.0,No,Yes,No,No
997,30-06-2024,Outside Rangamati,27,F,iQOO Z7 5G 6/128,14184.0,Yes,No,No,Yes
998,30-06-2024,Outside Rangamati,45,F,iPhone 16 Pro 256GB,26263.0,Yes,No,No,Yes
999,30-06-2024,Rangamati Sadar,35,M,Moto G85 5G 8/128,17618.0,No,No,No,No
1000,30-06-2024,Rangamati Sadar,45,F,iPhone 16 Pro 256GB,25154.0,No,Yes,No,No
1001,30-06-2024,Inside Rangamati,49,M,Note 11S 6/128,25594.0,No,No,No,Yes
1002,30-06-2024,Outside Rangamati,36,F,iQOO Neo 9 Pro 5G 12/256,21682.0,No,No,No,No
1003,30-06-2024,Outside Rangamati,23,M,R-70 Turbo 5G 6/128,24476.0,No,No,No,Yes
1004,30-06-2024,Outside Rangamati,25,F,Redmi Note 12 Pro 8/128,23337.0,No,No,No,Yes
1005,30-06-2024,Outside Rangamati,30,M,Galaxy A55 5G 8/128,24540.0,Yes,No,Yes,No
1006,30-06-2024,Inside Rangamati,19,M,Pixel 7a 8/128,16360.0,Yes,No,No,Yes
1007,30-06-2024,Inside Rangamati,21,M,iQOO Z7 5G 6/128,19548.0,Yes,No,No,No
1008,30-06-2024,Inside Rangamati,36,M,iQOO Neo 9 Pro 5G 12/256,40489.0,No,No,No,Yes
1009,30-06-2024,Rangamati Sadar,42,M,Narzo N53 4/64,13030.0,No,Yes,No,Yes
1010,30-06-2024,Outside Rangamati,29,F,iQOO Z7 5G 6/128,18662.0,No,Yes,Yes,No
1011,30-06-2024,Outside Rangamati,33,F,iPhone 16 Pro 256GB,20812.0,No,Yes,No,No
1012,30-06-2024,Inside Rangamati,39,M,Pixel 8 Pro 12/256,15284.0,Yes,Yes,No,Yes
1013,30-06-2024,Inside Rangamati,50,F,Galaxy S24 Ultra 12/256,23600.0,No,No,No,No
1014,30-06-2024,Rangamati Sadar,38,F,iPhone 16 Pro Max 1TB,33545.0,Yes,No,No,Yes
1015,01-07-2024,Inside Rangamati,19,M,Pixel 8 Pro 12/256,16940.0,No,No,Yes,Yes
1016,01-07-2024,Inside Rangamati,29,F,Moto G85 5G 8/128,26195.0,No,No,No,No
1017,01-07-2024,Outside Rangamati,19,F,Moto G85 5G 8/128,23766.0,No,Yes,Yes,No
1018,01-07-2024,Outside Rangamati,28,M,R-70 Turbo 5G 6/128,23259.0,No,No,Yes,Yes
1019,01-07-2024,Inside Rangamati,38,F,Moto G85 5G 8/128,20572.0,No,No,No,No
1020,01-07-2024,Outside Rangamati,36,M,iPhone 16 Pro 256GB,17401.0,Yes,No,No,No
1021,01-07-2024,Rangamati Sadar,40,M,iPhone 16 Pro 256GB,25789.0,No,No,Yes,Yes
1022,01-07-2024,Outside Rangamati,49,F,Redmi Note 12 Pro 8/128,17267.0,No,No,Yes,Yes
1023,01-07-2024,Inside Rangamati,40,F,Galaxy M35 5G 8/128,13566.0,No,Yes,Yes,Yes
1024,01-07-2024,Inside Rangamati,34,M,Narzo N53 4/64,12974.0,Yes,Yes,No,Yes
1025,01-07-2024,Outside Rangamati,46,F,Moto G85 5G 8/128,20905.0,Yes,No,Yes,Yes
1026,01-07-2024,Outside Rangamati,33,F,Pixel 7a 8/128,22003.0,Yes,No,No,No
1027,01-07-2024,Outside Rangamati,46,M,Galaxy M35 5G 8/128,25859.0,No,Yes,Yes,Yes
1028,01-07-2024,Inside Rangamati,21,F,Pixel 8 Pro 12/256,42458.0,No,Yes,No,Yes
1029,01-07-2024,Outside Rangamati,43,F,iQOO Z7 5G 6/128,15629.0,No,No,Yes,Yes
1030,01-07-2024,Rangamati Sadar,39,M,Note 14 Pro 5G 8/256,20189.0,No,No,No,Yes
1031,01-07-2024,Rangamati Sadar,27,F,Galaxy A55 5G 8/128,24257.0,No,Yes,No,Yes
1032,01-07-2024,Outside Rangamati,32,M,Moto G85 5G 8/128,25305.0,No,No,No,Yes
1033,01-07-2024,Inside Rangamati,25,M,Vivo Y200 5G 6/128,25494.0,Yes,No,No,Yes
1034,01-07-2024,Rangamati Sadar,48,F,Vivo Y200 5G 6/128,23546.0,Yes,Yes,No,Yes
1035,01-07-2024,Rangamati Sadar,45,F,Galaxy S24 Ultra 12/256,103000.0,No,No,No,Yes
1036,02-07-2024,Inside Rangamati,35,M,Moto G85 5G 8/128,26868.0,No,No,Yes,No
1037,02-07-2024,Outside Rangamati,48,M,Note 14 Pro 5G 8/256,13218.0,No,No,No,Yes
1038,02-07-2024,Outside Rangamati,37,F,Galaxy A55 5G 8/128,39888.0,Yes,No,No,Yes
1039,02-07-2024,Rangamati Sadar,18,F,Note 14 Pro 5G 8/256,18359.0,No,Yes,No,Yes
1040,02-07-2024,Rangamati Sadar,20,M,Galaxy S24 Ultra 12/256,25782.0,No,Yes,No,No
1041,02-07-2024,Inside Rangamati,45,F,Pixel 7a 8/128,21934.0,No,No,No,Yes
1042,02-07-2024,Outside Rangamati,31,M,Pixel 8 Pro 12/256,14536.0,No,Yes,Yes,No
1043,02-07-2024,Inside Rangamati,37,F,iPhone 16 Pro 256GB,14834.0,Yes,No,Yes,Yes
1044,02-07-2024,Rangamati Sadar,25,F,iPhone 16 Pro Max 1TB,18948.0,No,Yes,Yes,No
1045,02-07-2024,Rangamati Sadar,49,M,Moto G85 5G 8/128,26038.0,Yes,No,Yes,Yes
1046,02-07-2024,Inside Rangamati,30,M,Moto G85 5G 8/128,26015.0,No,No,No,Yes
1047,02-07-2024,Rangamati Sadar,35,F,Vivo T3x 5G 8/128,25492.0,No,No,Yes,Yes
1048,02-07-2024,Rangamati Sadar,46,M,iPhone 16 Pro 256GB,21634.0,Yes,No,No,Yes
1049,02-07-2024,Rangamati Sadar,39,M,Note 11S 6/128,15371.0,No,Yes,No,Yes
1050,02-07-2024,Outside Rangamati,37,M,R-70 Turbo 5G 6/128,21610.0,No,No,No,Yes
1051,02-07-2024,Outside Rangamati,23,F,iQOO Z7 5G 6/128,20173.0,Yes,No,No,No
1052,02-07-2024,Inside Rangamati,18,M,Pixel 7a 8/128,17178.0,No,No,Yes,Yes
1053,02-07-2024,Outside Rangamati,23,M,Note 11S 6/128,18297.0,Yes,Yes,No,No
1054,02-07-2024,Outside Rangamati,30,F,Vivo T3x 5G 8/128,25508.0,No,No,No,No
1055,02-07-2024,Inside Rangamati,50,M,Note 11S 6/128,20176.0,No,Yes,No,No
1056,02-07-2024,Rangamati Sadar,45,M,Moto G85 5G 8/128,26781.0,No,Yes,No,Yes
1057,02-07-2024,Outside Rangamati,42,M,iQOO Z7 5G 6/128,20435.0,No,No,No,No
1058,02-07-2024,Rangamati Sadar,29,M,Galaxy M35 5G 8/128,26512.0,No,No,No,Yes
1059,02-07-2024,Inside Rangamati,50,F,Galaxy A55 5G 8/128,39542.0,No,No,No,Yes
1060,02-07-2024,Outside Rangamati,18,M,Galaxy M35 5G 8/128,19630.0,Yes,Yes,No,Yes
1061,02-07-2024,Rangamati Sadar,18,F,Redmi Note 12 Pro 8/128,27308.0,Yes,No,No,Yes
1062,02-07-2024,Outside Rangamati,22,F,Narzo N53 4/64,19590.0,No,No,No,No
1063,02-07-2024,Rangamati Sadar,24,M,Narzo N53 4/64,24414.0,No,Yes,No,Yes
1064,02-07-2024,Rangamati Sadar,29,M,Redmi Note 12 Pro 8/128,14484.0,No,Yes,Yes,Yes
1065,02-07-2024,Inside Rangamati,30,F,Narzo N53 4/64,21682.0,No,Yes,Yes,Yes
1066,03-07-2024,Outside Rangamati,44,M,Redmi Note 12 Pro 8/128,20307.0,No,Yes,No,Yes
1067,03-07-2024,Rangamati Sadar,35,M,Vivo T3x 5G 8/128,24524.0,No,No,No,Yes
1068,03-07-2024,Outside Rangamati,25,F,Vivo T3x 5G 8/128,39883.0,No,No,No,No
1069,03-07-2024,Rangamati Sadar,43,M,Vivo Y200 5G 6/128,19878.0,No,No,No,Yes
1070,03-07-2024,Outside Rangamati,43,F,Note 14 Pro 5G 8/256,18098.0,No,No,No,Yes
1071,03-07-2024,Inside Rangamati,34,F,Moto G85 5G 8/128,25013.0,No,Yes,Yes,Yes
1072,03-07-2024,Inside Rangamati,48,M,Moto G85 5G 8/128,22449.0,Yes,No,No,Yes
1073,03-07-2024,Outside Rangamati,44,F,Galaxy A55 5G 8/128,13680.0,No,Yes,No,Yes
1074,03-07-2024,Inside Rangamati,44,F,Narzo N53 4/64,20457.0,No,No,No,Yes
1075,03-07-2024,Rangamati Sadar,19,F,Narzo N53 4/64,21536.0,No,No,No,No
1076,03-07-2024,Inside Rangamati,50,F,iPhone 16 Pro Max 1TB,43860.0,Yes,No,No,Yes
1077,03-07-2024,Inside Rangamati,37,F,Pixel 8 Pro 12/256,23697.0,Yes,No,No,No
1078,03-07-2024,Inside Rangamati,34,M,iPhone 16 Pro Max 1TB,23581.0,Yes,No,No,Yes
1079,03-07-2024,Inside Rangamati,50,F,Galaxy S24 Ultra 12/256,36347.0,No,Yes,No,Yes
1080,03-07-2024,Outside Rangamati,37,M,Pixel 7a 8/128,44241.0,Yes,Yes,Yes,Yes
1081,03-07-2024,Rangamati Sadar,48,F,Pixel 7a 8/128,21931.0,No,No,No,Yes
1082,03-07-2024,Rangamati Sadar,46,F,Redmi Note 12 Pro 8/128,27006.0,No,No,No,Yes
1083,03-07-2024,Rangamati Sadar,28,F,iPhone 16 Pro 256GB,25788.0,No,No,No,No
1084,03-07-2024,Inside Rangamati,36,M,Redmi Note 12 Pro 8/128,20947.0,Yes,Yes,No,Yes
1085,03-07-2024,Outside Rangamati,40,M,iPhone 16 Pro Max 1TB,13558.0,No,No,No,No
1086,03-07-2024,Outside Rangamati,31,F,iQOO Neo 9 Pro 5G 12/256,21019.0,No,Yes,No,Yes
1087,03-07-2024,Outside Rangamati,33,F,R-70 Turbo 5G 6/128,22870.0,Yes,No,No,No
1088,03-07-2024,Inside Rangamati,49,M,R-70 Turbo 5G 6/128,22655.0,Yes,No,No,Yes
1089,03-07-2024,Inside Rangamati,32,M,iPhone 16 Pro 256GB,20438.0,Yes,Yes,No,Yes
1090,03-07-2024,Inside Rangamati,32,F,Pixel 7a 8/128,26266.0,No,Yes,No,Yes
1091,03-07-2024,Inside Rangamati,22,F,Galaxy S24 Ultra 12/256,103478.0,Yes,Yes,No,No
1092,03-07-2024,Rangamati Sadar,29,F,iQOO Neo 9 Pro 5G 12/256,26896.0,Yes,No,No,Yes
1093,03-07-2024,Outside Rangamati,30,M,iQOO Z7 5G 6/128,22726.0,Yes,No,No,Yes
1094,03-07-2024,Outside Rangamati,50,F,Redmi Note 12 Pro 8/128,21682.0,No,No,No,Yes
1095,03-07-2024,Outside Rangamati,20,F,Vivo Y200 5G 6/128,23185.0,No,Yes,No,Yes
1096,03-07-2024,Rangamati Sadar,43,M,Pixel 7a 8/128,13167.0,No,Yes,No,Yes
1097,03-07-2024,Outside Rangamati,35,M,Vivo T3x 5G 8/128,23235.0,No,No,No,Yes
1098,03-07-2024,Rangamati Sadar,21,F,iPhone 16 Pro Max 1TB,73604.0,Yes,Yes,Yes,Yes
1099,03-07-2024,Inside Rangamati,26,F,Galaxy A55 5G 8/128,19330.0,No,No,No,Yes
1100,03-07-2024,Inside Rangamati,37,F,Pixel 7a 8/128,19583.0,No,No,No,No
